id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Funan,inventory_Funan,reorder_point_Funan,restock_level_Funan
84aceddf-1395-4518-9eae-32c973f23ae9,oasis-x-sojao-roomlinen-mist---sleep-in-10ml,24925,,,,(Oasis X Sojao) Room/Linen Mist - Sleep In 10ml,,HOME,,,,,,,Decor;CANDLES & HOME FRAGRANCES;LIVING,0,10.00,,,OASIS: Skin,Oasis Botanicals LLP,SleepIn10,1,1,Default Tax,0,,
d88369d2-ae9e-498f-b5e9-1a143cd8c981,oasis-x-sojao-roomlinen-mist---sleep-in-50ml,24926,,,,(Oasis X Sojao) Room/Linen Mist - Sleep In 50ml,,HOME,,,,,,,Decor;CANDLES & HOME FRAGRANCES;LIVING,0,39.90,,,OASIS: Skin,Oasis Botanicals LLP,SleepIn50,1,1,Default Tax,1,,
0a6f6e36-8bb2-11eb-f3d6-84cd2894993d,0a6f6e36-8bb2-11eb-f3d6-84cd288b1429,19715,,,,*Choco Hazelnut Crunch,,F&B,,,,,,,"CRISPS, SNACKS & DRIED FRUITS;SHELF FOOD;BISCUITS AND CAKES",6.19,7.90,,,TGCSG,Bakening,7.45E+11,1,1,Default Tax,4,,
0a6f6e36-8bb2-11eb-f3d6-84cd28b80020,0a6f6e36-8bb2-11eb-f3d6-84cd28ad94f1,19716,,,,*Choco Sea Salt Crunch,,F&B,,,,,,,SHELF FOOD;BISCUITS AND CAKES,6.19,7.90,,,TGCSG,Bakening,745114866516,1,1,Default Tax,0,,
0a6f6e36-8bb2-11eb-f3d6-84cd28de1f1f,0a6f6e36-8bb2-11eb-f3d6-84cd28d2a401,19717,,,,*Lavender Crunch,,F&B,,,,,,,SHELF FOOD;BISCUITS AND CAKES,6.19,7.90,,,TGCSG,Bakening,1111111286883,1,1,Default Tax,16,,
0a6f6e36-8bb2-11eb-f3d6-84cd2926be7a,0a6f6e36-8bb2-11eb-f3d6-84cd291c7004,19719,,,,*Sea Salt Crunch,,F&B,,,,,,,SHELF FOOD;BISCUITS AND CAKES,6.19,7.90,,,TGCSG,Bakening,745114866523,1,1,Default Tax,19,,
9af0f683-bbde-40f1-b0cb-81fee1b049eb,1-260ml-glass-bottle-of-100-pineapple-juice,24676,,,,1 260ml glass bottle of 100% Pineapple Juice,"Faiz Pineapple products are totally natural, free of anything artificial. We want to bring the true flavour of pineapple from our farm to every customer.  No preservatives, No artificial flavouring, No added sugar, No added colouring. Yummylicious Faiz Pineapple Juice
Each and every 260ml bottle of Faiz Pineapple Juice is 100% natural & 100% pineapple with No water added.",F&B,,,,,,,Others;BEVERAGES;COLD,0,3.00,,,Faiz,Faiz Pte Ltd,1PJ618,1,1,Default Tax,-8,,
0a6f6e36-8bb2-11eb-f3d6-81416b004e9c,0a6f6e36-8bb2-11eb-f3d6-81416af085e1,19679,,,,1 big 2 small gift set,Jam/jelly/marmalade,F&B,,,,,,,ESSENTIALS AND CONDIMENTS;SHELF FOOD,0,55.00,,,Bernadette de Lavernette,Bunny Planet,gift1b2s,1,1,Default Tax,0,,
fed3506b-95fa-45e6-bd13-7204d0013b4a,1-bottle-of-210g-of-100-pineapple-chilli-jam,24679,,,,1 bottle of 210g of 100% pineapple chilli jam,"Faiz Pineapple jams are made of 100% premium pineapple. Fruit pectin and glucose are added to cradle suspended pieces of pineapple. Each glass bottle contains 210g of a burst of flavours. Sweet, Sour and chilli.",F&B,,,,,,,Others;ESSENTIALS AND CONDIMENTS;SHELF FOOD,0,4.20,,,Faiz,Faiz Pte Ltd,1PCJM672,1,1,Default Tax,-3,,
6b84a731-4486-4180-a9bf-f19b4070e84a,1-bottle-of-210g-of-100-pineapple-jam,24680,,,,1 bottle of 210g of 100% pineapple jam,Faiz Pineapple jams are made of 100% premium pineapple. Fruit pectin and glucose are added to cradle suspended pieces of pineapple. Each glass bottle contains 210g of yummy jam.,F&B,,,,,,,Others;ESSENTIALS AND CONDIMENTS;SHELF FOOD,0,4.20,,,Faiz,Faiz Pte Ltd,1PJM658,1,1,Default Tax,13,,
